fips,county,state,population,preventable_stays,preventable_black,preventable_white,uninsured,primary_care,mental_health,dentists,other_providers,flu_vaccinations,mammogram,broadband,pct_white,pct_black,pct_hispanic,poverty,log_preventable,disparity_count,log_uninsured,log_primary_care,log_mental_health,log_dentists,log_other_providers,log_population,primary_care_per_100k,mental_health_per_100k
25009,Essex County,MA,810089,3265,5103,3190,0.034847725,7.409482e-4,0.0068548024,9.246807e-4,0.0012406044,0.58,0.53,0.9144367869,0.6619025811,0.0372564002,0.2446805228,0.125,8.09132127353041,15497,0.034254290289434434,7.406738334017537e-4,0.006831415058269657,9.242534461635583e-4,0.0012398354862407988,13.604899397155846,9.146503655771156e-5,8.461789260192399e-4
25011,Franklin County,MA,70836,3170,1456,3182,0.0256555903,6.336689e-4,0.0097266926,6.911727e-4,0.0011858377,0.58,0.45,0.8985649883,0.8872183635,0.0148653227,0.0553673273,0.146,8.061802274538348,-1223,0.0253320084259631,6.334682166359218e-4,0.00967969284786802,6.909339501547123e-4,0.0011851351498267917,11.16812262502869,8.945577107685356e-4,0.013731284375176463
25013,Hampden County,MA,460291,3998,5531,3782,0.0327297576,0.00066563220000000005,0.0116687052,9.131509e-4,0.0020791195,0.55,0.53,0.872753329,0.5970983573,0.0811573548,0.2741483105,0.264,8.293799608846818,8050,0.03220554661850066,6.654107651445366e-4,0.011601150866033394,9.127342313518486e-4,0.002076961122218211,13.039614177148398,1.4461116989035198e-4,0.002535071335307447
25015,Hampshire County,MA,162502,2683,2849,2653,0.0251080037,0.0012811626,0.0112490923,7.626639e-4,0.0013722908,0.62,0.51,0.9153472559,0.8154176564,0.0300303996,0.0745590823,0.117,7.895063498091573,319,0.02479797650281415,0.0012803426114805377,0.01118629178818373,7.623732196727062e-4,0.0013713500695189678,11.998445588368497,7.883980504855326e-4,0.0069224331392844386
25017,Middlesex County,MA,1623952,2933,3483,2944,0.0238718066,0.0012460195,0.0071874046,0.0010518797,0.0012549632,0.61,0.55,0.9420356009,0.6812886095,0.0548710799,0.0939147216,0.076,7.984121958702927,8753,0.02359132991334835,0.0012452438619426332,0.007161698308409742,0.0010513268621937355,0.0012541763918914105,14.300373242616708,7.672760648097973e-5,4.425872562735844e-4
25021,Norfolk County,MA,727473,3065,4003,3076,0.0235085703,0.0011966791,0.007146657,0.0012335793,0.001278398,0.61,0.55,0.9423896975,0.7033346942,0.0807961258,0.0600984504,0.066,8.028129059431759,6744,0.023236499606377053,0.001195963650284729,0.007121240669548055,0.001232819066196876,0.0012775815450389368,13.497332163937003,1.6449807759188312e-4,9.823948105290505e-4
25023,Plymouth County,MA,535308,3465,3885,3431,0.0243209029,6.341428e-4,0.0064785133,7.372404e-4,0.0011227181,0.59,0.56,0.9204159307,0.7910866268,0.1183617656,0.0503597929,0.085,8.150756470275551,2430,0.02402985926179681,6.339418164183799e-4,0.006457617931438289,7.369687717915256e-4,0.0011220883233642848,13.190597561160514,1.184631651311021e-4,0.0012102403289321287
25025,Suffolk County,MA,768425,3814,5023,3494,0.0305834492,0.0015740783,0.0110928197,0.0024504783,0.0051390832,0.51,0.46,0.902648797,0.450144126,0.1941620848,0.2340228389,0.203,8.246695943718557,11749,0.030125097400149712,0.0015728407372629619,0.011031745616358168,0.0024474807739668283,0.0051259231796354,13.552098244485231,2.0484475387968896e-4,0.001443578709698409
25027,Worcester County,MA,866866,3256,4827,3201,0.0322700659,9.338433e-4,0.0060643744,7.752684e-4,0.0018330399,0.57,0.56,0.9183192158,0.7271077652,0.0550408022,0.1394171648,0.134,8.088561805276234,14095,0.031760324587619855,9.334075396122706e-4,0.006046060087501914,7.749680346864192e-4,0.0018313619325703633,13.672639687877655,1.0772637293422512e-4,6.995746055330352e-4
26000,Michigan,MI,10037261,3236,6110,2949,0.0550163789,7.835189e-4,0.0035606327,8.024626e-4,0.0014887528,0.46,0.47,0.8925764968,0.7365457569,0.1373190355,0.0597874261,0.175,8.082402253926244,317278,0.05355629183121456,7.832121093071407e-4,0.0035543086546770157,8.02140799031841e-4,0.0014876457062067397,16.12181482624384,7.806102680801068e-6,3.54741467816768e-5
26005,Allegan County,MI,121939,2381,1723,2299,0.0572876624,2.06697e-4,0.0010825085,3.465061e-4,3.034304e-4,0.44,0.43,0.9000088921,0.8706812423,0.0134821509,0.0837303898,0.122,7.775695749915245,-702,0.05570681972013453,2.0667564111834493e-4,0.0010819230101673457,3.464460806257386e-4,3.033843743063655e-4,11.711276198673712,1.6950852475418037e-4,8.877459221413985e-4
26017,Bay County,MI,102500,3656,6444,3590,0.0570078936,4.46667e-4,0.0029365854,7.002461e-4,0.0010439024,0.49,0.49,0.8786650934,0.8888780488,0.0184780488,0.0600780488,0.161,8.204398418149381,2925,0.05544217478831416,4.465672739907292e-4,0.002932282055794398,7.000010420936855e-4,0.001043357912784329,11.5376180775606,4.3577268292682925e-4,0.0028649613658536586
26021,Berrien County,MI,152261,2172,2984,2093,0.0694386975,7.968596e-4,0.0031656169,5.624591e-4,0.0011624776,0.48,0.49,0.8585096856,0.7465536152,0.135707765,0.0642318125,0.17,7.6838639802564295,1357,0.06713392905695613,7.965422759529848e-4,0.003160616884132129,5.623009791686036e-4,0.0011618024460983848,11.933351432551758,5.233510879345335e-4,0.0020790727106744337
26025,Calhoun County,MI,133366,2740,3735,2618,0.0615341441,5.754041e-4,0.0040190153,7.202395e-4,0.0015971087,0.47,0.48,0.8821657839,0.7590840244,0.1088658279,0.0607801089,0.194,7.916078096302786,1490,0.05971516754117739,5.752386185368491e-4,0.004010960632019193,7.199802520043908e-4,0.0015958346782206118,11.80085250741441,4.314473703942534e-4,0.0030135231618253528
26027,Cass County,MI,51642,3162,4482,3059,0.0687924567,2.136628e-4,0.0010650246,2.918118e-4,4.453739e-4,0.48,0.44,0.8779932666,0.8566283258,0.0475194609,0.0460090624,0.167,8.059276223305648,735,0.06652946604704493,2.136399773548044e-4,0.0010644578636570111,2.9176923121780135e-4,4.4527475048267964e-4,10.852090573877529,4.1373842996010997e-4,0.002062322528174741
26049,Genesee County,MI,401522,3641,5341,3356,0.051969318,8.287812e-4,0.0036461265,7.686892e-4,0.0012925817,0.45,0.46,0.8754680691,0.7127006739,0.1988857398,0.0436015959,0.248,8.200288260287554,7970,0.050663948490960085,8.284379505007313e-4,0.003639495494209072,7.683939097715463e-4,0.0012917470354450954,12.903017605388337,2.0640991029134145e-4,9.080763943196139e-4
26065,Ingham County,MI,284637,2852,5408,2652,0.0579094991,0.0011547913,0.0051925786,8.060315e-4,0.0018374280000000001,0.48,0.41,0.8943945919,0.6840783173,0.1173318999,0.0873357996,0.167,7.9561263512135,7845,0.05629479017436256,0.0011541250414038812,0.005179143651688972,8.057068310610778e-4,0.0018357419941327179,12.558969963215114,4.0570667200680164e-4,0.001824280961364826
26075,Jackson County,MI,159424,3076,6070,2967,0.0563069348,4.311153e-4,0.0034938278,6.809691e-4,0.0015116921,0.49,0.5,0.9008608183,0.8379792252,0.0775541951,0.041706393,0.189,8.031710375322042,4947,0.0547788010057753,4.310223964995698e-4,0.0034877385626946463,6.8073734574815e-4,0.001510550643706259,11.979322598621852,2.704205765756724e-4,0.002191531889803292
26077,Kalamazoo County,MI,262215,2574,5120,2399,0.0507181412,9.880969e-4,0.0054230307,7.619471e-4,0.0018915775,0.51,0.48,0.8986738948,0.7574128101,0.1131819309,0.0607364186,0.145,7.853604813097837,7135,0.04947387438632469,9.876090535913535e-4,0.0054083790161646855,7.616569656770441e-4,0.001889790720147545,12.476920056913395,3.7682699311633583e-4,0.0020681618900520566
26081,Kent County,MI,661354,2134,3392,1977,0.0547347619,9.361048e-4,0.0052150588,7.965613e-4,0.002596189,0.5,0.46,0.9102997724,0.7187920539,0.0991163583,0.1169585426,0.13,7.666221925662725,9358,0.05328932479777974,9.356669271437165e-4,0.005201507474410977,7.962442134224831e-4,0.002592824722946078,13.402044527670574,1.4154368159865973e-4,7.885427169110644e-4
26091,Lenawee County,MI,97520,3046,1547,2919,0.0543090124,2.22321e-4,0.0027276456,4.869784e-4,7.588187e-4,0.47,0.5,0.8798154972,0.8570139459,0.0225389664,0.0911402789,0.132,8.021912778985708,-1338,0.05288558779528486,2.2229629034880872e-4,0.0027239323255390125,4.868598645001175e-4,7.585309426515541e-4,11.487812764155153,2.2797477440525017e-4,0.002797011484823626
26099,Macomb County,MI,875101,4147,8036,3889,0.0552883296,5.428882e-4,0.0024362902,9.380058e-4,9.94171e-4,0.48,0.45,0.9245481531,0.7474074421,0.1385268672,0.0325642412,0.143,8.330381569349418,36290,0.05381402778793211,5.42740889514191e-4,0.002433327256448399,9.375661474691052e-4,9.936771393056953e-4,13.682094587249814,6.203720484835464e-5,2.784010302810761e-4
26111,Midland County,MI,84039,2477,977,2494,0.0479331904,0.0010065063,0.0036054689,7.529221e-4,0.0019871726,0.5,0.51,0.8817036523,0.9052820714,0.0136365259,0.0359237973,0.141,7.815207062189088,-1275,0.04681983424843652,0.001006000112159711,0.003598984777865606,7.526387963504637e-4,0.0019852007843222065,11.339036255792474,0.0011976657266269232,0.004290232987065529
26115,Monroe County,MI,155045,3842,15056,3669,0.049057300399999997,3.542126e-4,0.0020832661,4.626982e-4,6.772227e-4,0.47,0.44,0.8746740469,0.896571963,0.0290625302,0.0453545745,0.129,8.254008590564844,17655,0.047891951754553984,3.54149881527027e-4,0.0020810991102673147,4.6259118819603215e-4,6.769934881864617e-4,11.951470676346583,2.284579315682544e-4,0.0013436525524847625
26121,Muskegon County,MI,176564,2628,4244,2479,0.050554403,5.608716e-4,0.0026959063,7.136182e-4,0.0016707823,0.46,0.47,0.8645547741,0.7580367459,0.1326148026,0.0640787476,0.163,7.874358824729881,3116,0.049318027682113665,5.607143703119221e-4,0.0026922788626357976,7.133636956044726e-4,0.0016693880959778632,12.081438695862031,3.176590924537278e-4,0.001526872012414762
26125,Oakland County,MI,1270426,3432,5507,3189,0.0467945195,0.0013779343,0.0045976704,0.0011241257,0.001951314,0.52,0.48,0.9363453576,0.69974481,0.1365061798,0.0514811567,0.095,8.141189793457691,29448,0.04573265618059174,0.001376985819728127,0.004587133398209858,0.0011234943438102381,0.0019494126598427362,14.054862835260545,1.0846238190969013e-4,3.6189989814440195e-4
26139,Ottawa County,MI,303372,2079,4730,2024,0.0463313208,6.618598e-4,0.0027754704,6.148774e-4,9.031816e-4,0.51,0.5,0.9156691117,0.829067943,0.0178394842,0.104007621,0.075,7.640123172695364,8209,0.045290065774756715,6.616408673991459e-4,0.0027716258939284124,6.146884403456332e-4,9.027739769187159e-4,12.622715054228463,2.1816772806982848e-4,9.14873620505518e-4
26145,Saginaw County,MI,187782,3011,5872,2509,0.0550187,8.6502e-4,0.003615895,8.070939e-4,0.0019810205,0.45,0.5,0.8800299023,0.6850017574,0.1818065629,0.0933582558,0.226,8.010359588919783,6315,0.05355849188942515,8.64646085813091e-4,0.0036093733679709366,8.067683748594195e-4,0.0019790608665118314,12.143036994517349,4.6065118062434097e-4,0.0019255812591196175
26147,St. Clair County,MI,159874,3680,2907,3681,0.0485484111,4.373551e-4,0.0028522461,6.306548e-4,8.881995e-4,0.44,0.42,0.8964844336,0.9049876778,0.0241377585,0.0379673993,0.143,8.210939733379021,-1237,0.04740674206314842,4.37259488134886e-4,0.002848186164217714,6.304560208311603e-4,8.878052842350693e-4,11.982141283974952,2.7356236786469344e-4,0.0017840587587725336
26149,St. Joseph County,MI,60878,2745,1547,2716,0.0768026035,2.797985e-4,0.0020697132,3.285475e-4,9.198725e-4,0.45,0.42,0.8660313427,0.8447386576,0.0237852755,0.0956338907,0.142,7.917900586327916,-712,0.07399609771743908,2.7975936369975323e-4,0.002067574294407213,3.2849354008883684e-4,9.194496765676888e-4,11.016627140484776,4.596052761260226e-4,0.003399772003022438
26159,Van Buren County,MI,75798,2972,3942,2920,0.0726793075,5.022602e-4,0.0015303834,3.434973e-4,7.519987e-4,0.4,0.45,0.8794059998,0.7988733212,0.0334837331,0.1279981002,0.183,7.997326822998097,775,0.07015954432611946,5.021341095641129e-4,0.0015292135567115798,3.4343831830881166e-4,7.517160906499449e-4,11.235827186058092,6.626298846935275e-4,0.002019028734267395
26161,Washtenaw County,MI,365536,2861,5044,2702,0.0429063394,0.0017759008,0.00762442,0.0020661834,0.0039831918,0.52,0.48,0.9368668596,0.6890319968,0.1196817824,0.0582487087,0.139,7.959275960116396,8561,0.04201137275346109,0.0017743257526504793,0.007595501010495856,0.002064051778787329,0.003975279894341605,12.809120048533673,4.8583471942572004e-4,0.002085819180600543
26163,Wayne County,MI,1751169,4854,6921,4060,0.0572580067,7.014812e-4,0.0036512752,7.700438e-4,0.0012049094,0.45,0.43,0.877840524,0.487449241,0.3755245782,0.0699664053,0.292,8.487764380725425,50101,0.05567877047964242,7.012352770630902e-4,0.003644625476438464,7.697474683888381e-4,0.0012041840792409197,14.375794122887006,4.005788133526804e-5,2.085050157923079e-4
27000,Minnesota,MN,5737915,2255,3801,2181,0.0537373919,8.818392e-4,0.0035990425,7.76781e-4,0.0016098182,0.53,0.52,0.9073328699,0.7688764996,0.0758181325,0.0646072659,0.102,7.721348612617949,92954,0.052343265280140716,8.814506082462532e-4,0.003592581444310456,7.764794617815813e-4,0.001608523831627069,15.56260646188985,1.5368634774129628e-5,6.272387269591829e-5
27003,Anoka County,MN,372441,2093,1148,2117,0.0518680368,4.713665e-4,0.0023090906,6.560684e-4,9.075263e-4,0.52,0.46,0.9361538066,0.7479466546,0.0941598804,0.0600256148,0.076,7.646831391430482,-3609,0.05056766614304261,4.712554417094213e-4,0.002306428747152636,6.558532812106434e-4,9.071147469853887e-4,12.827833914995102,1.26561388246729e-4,6.199882934478212e-4
27019,Carver County,MN,111057,2622,13717,2559,0.0325693223,8.469427e-4,0.0023051226,5.180217e-4,7.203508e-4,0.6,0.51,0.9425070219,0.8649432274,0.0227900988,0.0514510567,0.038,7.872073979866873,12392,0.03205018384137643,8.46584246410245e-4,0.0023024698806794674,5.178875730776407e-4,7.200914718931275e-4,11.61779886200504,7.626198258551914e-4,0.0020756211675085766
27027,Clay County,MN,66258,2947,1646,2826,0.0479811463,1.982493e-4,0.0033354463,4.853706e-4,3.169429e-4,0.58,0.6,0.8802189753,0.8395514504,0.0549065773,0.0508014127,0.13,7.988882253309227,-782,0.04686559556526956,1.98229651204286e-4,0.0033298960373009537,4.85252845791831e-4,3.168926842092097e-4,11.101311491275187,2.992080956261885e-4,0.0050340280418968274
27037,Dakota County,MN,447440,2050,2560,1965,0.044482165,6.040205e-4,0.0024494904,7.420924e-4,7.263544e-4,0.57,0.51,0.9379304317,0.7329541391,0.0899047917,0.0883246916,0.064,7.62608275807238,2662,0.04352122671312448,6.038381530415978e-4,0.0024464952883912604,7.418171855827601e-4,7.260907323125493e-4,13.01129772949547,1.3499474789915967e-4,5.474455569461828e-4
27053,Hennepin County,MN,1258713,2159,4321,1974,0.0522245246,0.0012024466,0.0060959091,0.0010570413,0.0025025562,0.6,0.49,0.9224259362,0.6646352266,0.1431247632,0.0785238573,0.112,7.67786350067821,29542,0.05090651796919401,0.0012017242400952455,0.006077404210791811,0.0010564830252233594,0.0024994300207728695,14.045600328342573,9.55298467561708e-5,4.842969843006309e-4
27109,Olmsted County,MN,164784,2196,987,2142,0.0414596273,0.0023128319,0.0055163123,0.0013291062,0.0076099621,0.61,0.6,0.9137312582,0.7626407904,0.0797953685,0.0610071366,0.086,7.69484807238461,-1903,0.04062321697330759,0.0023101614210878432,0.005501153172074957,0.001328223720207632,0.007581152406553264,12.012390804365584,0.0014035536823963492,0.0033476018909602873
27119,Polk County,MN,30412,1516,25000,1433,0.0562114245,5.527197e-4,0.0026963041,4.55566e-4,0.0012495068,0.55,0.56,0.8918701799,0.8579179271,0.0254833618,0.0702683151,0.119,7.324489979348532,7167,0.05468837783889999,5.525670067283376e-4,0.0026926755930090267,4.554622613152451e-4,0.0012487268160409643,10.322592546348327,0.00181743949756675,0.008865921675654347
27123,Ramsey County,MN,536075,2270,3641,2142,0.0672707229,0.0011007681,0.0056186168,9.563527e-4,0.0019754699,0.59,0.49,0.9173707634,0.5861922306,0.132229632,0.0845571982,0.151,7.7279755421055585,8036,0.06510466356744839,0.0011001626990249295,0.005602891249026537,9.558956861110874e-4,0.0019735212252806437,13.192029355637432,2.0533845077647716e-4,0.0010481027468171433
27127,Redwood County,MN,15288,1932,54545,1739,0.0685266352,4.555512e-4,5.232862e-4,3.905996e-4,0.0010465725,0.35,0.57,0.8378817414,0.8532836211,0.0086342229,0.0458529566,0.138,7.566828479208331,8073,0.06628072312196838,4.5544746805432803e-4,5.231493335212291e-4,3.9052333583474753e-4,0.0010460252248099013,9.634823485920109,0.002979795918367347,0.0034228558346415493
27137,St. Louis County,MN,200514,3832,3447,3855,0.0579547457,0.0012350514,0.0037304128,9.772869e-4,0.0023290144,0.46,0.44,0.8756723546,0.9051437805,0.0151710105,0.0196594751,0.124,8.251403065380556,-818,0.05633755908084429,0.0012342893514011792,0.0037234720660173958,9.768096660618707e-4,0.002326306449717508,12.208639348727488,6.159427271911188e-4,0.0018604251074737924
27139,Scott County,MN,155814,2402,3488,2343,0.0440251105,4.893389e-4,0.0014440294,4.659591e-4,4.813431e-4,0.55,0.51,0.9444485416,0.7622999217,0.0728047544,0.0658028162,0.057,7.784473235736469,1784,0.043083541374262534,4.892192127639867e-4,0.001442987792166942,4.658505747694914e-4,4.8122729157086335e-4,11.95641826717505,3.140532301333641e-4,9.267648606672059e-4
27145,Stearns County,MN,160977,1772,3034,1724,0.0522164195,9.751678e-4,0.0042614783,0.00081668280000000005,0.0021431633,0.47,0.6,0.8919211645,0.8065872764,0.0990327811,0.0489635165,0.121,7.480428306074208,2109,0.0508988151158328,9.746926327677528e-4,0.004252423915610017,8.163494960588349e-4,0.0021408700015589184,11.989016776618689,6.057808258322618e-4,0.0026472591115500967
27147,Steele County,MN,37421,1791,1659,1690,0.0498365468,5.890385e-4,0.0030998637,8.556607e-4,0.0010421956,0.57,0.55,0.8773415106,0.8461024558,0.036182892,0.0904305069,0.097,7.491087593534876,-12,0.048634482337358655,5.888650849182178e-4,0.0030950690285173202,8.552948310748968e-4,0.0010416528912053807,10.529987323148188,0.0015740854065898827,0.00828375430907779
28000,Mississippi,MS,2939690,3356,4435,3044,0.1309059119,5.332267e-4,0.0022944596,5.156363e-4,0.0016195585,0.42,0.42,0.81894748,0.5564678589,0.3738142457,0.038822801,0.243,8.118802996980035,40891,0.1230190034878116,5.330845851605774e-4,0.0022918313470843906,5.155034052847246e-4,0.001618248429432477,14.893814691578577,1.813887518751977e-5,7.805107341250268e-5
28001,Adams County,MS,28746,4065,4903,3629,0.1540562954,7.654304e-4,0.0013567105,5.280203e-4,0.0019133097,0.46,0.46,0.8167285924,0.3730605997,0.5581298268,0.0463368817,0.323,8.310414994188292,366,0.14328294973835135,7.651376075500021e-4,0.0013557909998793613,5.278809463335998e-4,0.0019114816543694217,10.266253906111178,0.0026627370764628123,0.004719649690391707
28003,Alcorn County,MS,34135,3720,8581,3408,0.1392395718,4.366939e-4,0.0032224989,5.847269e-4,0.0022264538,0.48,0.37,0.7412646173,0.8140325179,0.1236560715,0.0386113959,0.233,8.221747728346623,1766,0.13036099755401814,4.3659857696917275e-4,0.0032173177782086866,5.845560138375638e-4,0.0022239789245215003,10.438078529852381,0.0012793141936428888,0.00944045378643621
28005,Amite County,MS,12442,3410,4563,3270,0.1543771228,1.582654e-4,1.607459e-4,2.377367e-4,8.841022e-4,0.23,0.41,0.658478335,0.5896158174,0.3804854525,0.0143867545,0.293,8.134760782418645,161,0.14356091088683945,1.5825287735291122e-4,1.6073298176209286e-4,2.3770844510873288e-4,8.837116118461586e-4,9.428833125074965,0.0012720253978460055,0.0012919619032309916
28007,Attala County,MS,17359,1454,740,1364,0.1406386702,5.072709e-4,5.18463e-4,3.426809e-4,0.0010945331,0.49,0.43,0.7862996753,0.5163315859,0.4439195806,0.0213721989,0.278,7.282761179605593,-108,0.13158834254977844,5.071422816114353e-4,5.183286444956284e-4,3.426221983106396e-4,0.0010939345353726247,9.761866382868549,0.002922235727864508,0.0029867100639437757
28009,Benton County,MS,7438,2872,3332,2517,0.1802589541,1.307873e-4,5.37779e-4,2.649007e-4,0.0010755579,0.42,0.32,0.6207466138,0.609438021,0.3425652057,0.0255445012,0.301,7.96311205897929,61,0.16573386702848653,1.3077874808677155e-4,5.376344486957664e-4,2.648656200045358e-4,0.0010749799020115295,8.914357274485015,0.0017583664963699917,0.007230155955902124
28011,Bolivar County,MS,28968,4465,4364,4427,0.1416500994,4.949188e-4,9.32063e-4,4.426285e-4,0.0013117923,0.38,0.34,0.761148904,0.3232877658,0.6302471693,0.0278238056,0.454,8.404248432400102,-18,0.13247467146633396,4.94796368085019e-4,9.316288990007663e-4,4.4253056890258873e-4,0.0013109326521848542,10.273947051445477,0.0017085017950842307,0.003217560756697045
28013,Calhoun County,MS,12685,2420,3732,2135,0.1710513154,1.536334e-4,1.576665e-4,2.347234e-4,7.094994e-4,0.37,0.34,0.7737008427,0.6387071344,0.2756799369,0.0658257785,0.255,7.791935956938058,203,0.15790190551708722,1.5362159959788564e-4,1.5765407194373926e-4,2.346958567726584e-4,7.092478242889684e-4,9.448175472033382,0.0012111422940480883,0.0012429365392195508
28017,Chickasaw County,MS,16866,2182,2213,2055,0.1448963929,5.878549e-4,2.964544e-4,4.163693e-4,0.0013043994,0.38,0.45,0.7302798982,0.4960868018,0.4410055733,0.0412071623,0.26,7.688455356549944,27,0.13531414636182976,5.876821809941184e-4,2.9641046607700597e-4,4.162826423566704e-4,0.0013035494101730973,9.733055040134587,0.003485443495790348,0.0017577042570852603
28019,Choctaw County,MS,8088,3026,2945,2863,0.1275788084,1.233654e-4,0.0016073195,3.732736e-4,0.0011127596,0.34,0.35,0.7898550725,0.6758160237,0.2851137488,0.0195351137,0.27,8.01532730902172,7,0.12007268653740973,1.233577911147256e-4,0.0016060291445030462,3.7320395074133143e-4,0.001112140941938915,8.998136760700307,0.0015252893175074186,0.01987289193867458
28021,Claiborne County,MS,8617,9006,12564,3588,0.119912177,4.490346e-4,6.96298e-4,3.407155e-4,0.001392596,0.4,0.36,0.773977433,0.1089706394,0.8579552048,0.0142741093,0.417,9.105757331783742,773,0.11325026883965522,4.489338141336648e-4,6.960556970178348e-4,3.4065746965480286e-4,0.0013916272374827115,9.061492275239766,0.005211031681559708,0.008080515260531508
28023,Clarke County,MS,15228,2812,3887,2369,0.1327274286,1.945399e-4,5.25348e-4,1.309672e-4,9.850276e-4,0.33,0.45,0.7769772654,0.6299579722,0.3433806147,0.0114919884,0.265,7.9420068084898565,231,0.12462837816927376,1.9452097956753494e-4,5.25210053050806e-4,1.3095862454504337e-4,9.845427786625079e-4,9.630891117502388,0.0012775144470711848,0.003449881796690307
28025,Clay County,MS,18206,2518,2735,2216,0.124822896,3.776639e-4,0.0025266396,2.176279e-4,7.689773e-4,0.39,0.45,0.8141821946,0.3720751401,0.5994177744,0.012468417,0.311,7.831617276352611,94,0.11762559748586725,3.775926029395735e-4,0.0025234530126092454,2.1760422248367323e-4,7.686817884407102e-4,9.809506489065233,0.0020743925079644075,0.0138780599802263
28027,Coahoma County,MS,20077,3228,4710,1590,0.1443616748,4.324844e-4,0.0056781392,4.95123e-4,0.002091946,0.38,0.36,0.7542242704,0.1901180455,0.7646062659,0.0313791901,0.426,8.079927770758275,626,0.13484699229364594,4.3239090557759246e-4,0.005662079332376016,4.950004670517849e-4,0.002089760927804538,9.90733016025358,0.002154128604871246,0.028281811027543957
28029,Copiah County,MS,27664,2865,4654,2267,0.1286845369,2.500447e-4,6.868132e-4,4.329161e-4,3.976287e-4,0.47,0.39,0.7685241268,0.4376445922,0.4969997108,0.0466310006,0.308,7.960672608388117,660,0.1210528279653366,2.500134440341587e-4,6.865774517512859e-4,4.3282241886165643e-4,3.9754966665843177e-4,10.227887207923072,9.038631434355119e-4,0.0024826966454598036
28031,Covington County,MS,18059,4210,5316,4044,0.1289158268,4.376607e-4,0.0012182291,3.315283e-4,8.859848e-4,0.42,0.44,0.6249470264,0.5967107813,0.3545046791,0.0272994075,0.298,8.345455428161928,230,0.12125772685225032,4.375649544909144e-4,0.0012174876610305744,3.3147335663638426e-4,8.855925471367201e-4,9.801399454452342,0.0024235046237333184,0.0067458281189434624
28033,DeSoto County,MS,193247,3403,4017,3219,0.1064406241,2.597637e-4,0.0014333987,3.859735e-4,9.883724e-4,0.49,0.37,0.9163673605,0.5563191149,0.3484970012,0.0588935404,0.123,8.132706489693264,1542,0.10114821806600102,2.5972996725156573e-4,0.001432372364731371,3.8589903138999795e-4,9.878842816014217e-4,12.17172444239644,1.3442056021568252e-4,7.417443479070827e-4
28035,Forrest County,MS,78208,3529,5128,3180,0.118810749,8.731942e-4,0.0052552169,4.352836e-4,0.0032733224,0.51,0.47,0.8449633268,0.5595335516,0.3657937807,0.0444200082,0.209,8.169053149927343,1523,0.11226628991481698,8.728131877268653e-4,0.005241456436094958,4.351888915760296e-4,0.0032679767424299956,11.267127223091212,0.001116502403846154,0.00671953879398527
28039,George County,MS,25619,4038,3771,4024,0.1384834123,4.442291e-4,5.464694e-4,3.173847e-4,4.684024e-4,0.27,0.37,0.8050027189,0.8636168469,0.0771692884,0.0325929974,0.187,8.303752415563412,-65,0.1296970366307124,4.4413045946491045e-4,5.463201399722307e-4,3.173343441305881e-4,4.682927338396635e-4,10.151089542682712,0.0017339829813810062,0.0021330629610835706
28041,Greene County,MS,13601,3552,7215,3210,0.1170820947,7.33676e-5,5.88192e-4,1.475797e-4,9.558121e-4,0.31,0.37,0.7142482975,0.7134034262,0.2548342034,0.0153665172,0.25,8.175547596021026,545,0.11072001308916209,7.336490872925402e-5,5.880190828878187e-4,1.4756881118727276e-4,9.553556024754475e-4,9.517898598432753,5.394279832365268e-4,0.004324623189471362
28043,Grenada County,MS,21065,3018,3419,2846,0.1393778635,3.744442e-4,6.171374e-4,4.742033e-4,0.0018988844,0.37,0.41,0.79543058,0.525848564,0.4384998813,0.0160455732,0.292,8.012680929706839,121,0.1304823796675994,3.743741132657018e-4,6.169470490257832e-4,4.740909011470333e-4,0.001897083798080728,9.955368174413117,0.0017775656301922621,0.0029296814621409925
28045,Hancock County,MS,46159,3061,1043,2955,0.1245026061,4.342634e-4,4.766134e-4,2.603376e-4,9.098984e-4,0.42,0.46,0.8516900206,0.8399662038,0.0810892784,0.0421802899,0.203,8.026823576217629,-883,0.11734080997790934,4.341691349393789e-4,4.7649985590984194e-4,2.6030371804748755e-4,9.09484693385808e-4,10.739847237169155,9.407989774475182e-4,0.0010325470655776772
28047,Harrison County,MS,210612,3870,5324,3646,0.1409001385,5.587499e-4,0.0026494217,7.249673e-4,0.0019894403,0.39,0.4,0.8710936538,0.6156866655,0.2560395419,0.0681537614,0.202,8.261268150577648,3534,0.1318175460155688,5.585938573977112e-4,0.0026459181691837574,7.247046381468475e-4,0.0019874639843869236,12.25777285711569,2.6529822612196834e-4,0.001257963316430213
28049,Hinds County,MS,214870,3401,4283,2665,0.1294408128,8.936631e-4,0.0043654303,0.0010517614,0.0031786662,0.46,0.48,0.8830472581,0.2303578908,0.7303346209,0.0216503002,0.299,8.132118772955806,3477,0.12172265431344147,8.932640208757287e-4,0.004355929449313525,0.0010512086864933473,0.0031736249207986204,12.277788473071775,4.1590873551449717e-4,0.002031661143947503
28051,Holmes County,MS,15777,1944,2684,702,0.1373022481,5.455868e-4,4.436838e-4,4.342162e-4,0.0012676681,0.34,0.38,0.6571714143,0.151042657,0.824618115,0.0114090131,0.457,7.573017256052546,313,0.1286590089055079,5.454380216336571e-4,4.435854014468899e-4,4.3412195542647056e-4,0.0012668652871891876,9.666308462257454,0.0034581149774988904,0.0028122190530519113
